,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
4512611,4512611,2021-04-11 16:27:51.572713+00:00,x,y,2021-04-14 05:00:00+00:00,2021-04-14 07:00:00+00:00,alpha,True,15.0,1,a-1,4512611,8048.0
9006352,9006352,2021-06-07 14:36:36.655194+00:00,x,y,2021-06-12 13:00:00+00:00,2021-06-12 15:00:00+00:00,alpha,True,15.0,1,a-9,9006352,9707.0
175187,175187,2021-01-05 11:11:11.088666+00:00,x,y,2021-01-10 16:00:00+00:00,2021-01-10 18:10:00+00:00,alpha,True,0.0,0,a-7,175187,8739.0
17268268,17268268,2021-08-05 17:06:31.885711+00:00,x,y,2021-08-10 07:00:00+00:00,2021-08-10 09:00:00+00:00,alpha,True,15.0,1,a-5,17268268,6524.0
15462448,15462448,2021-07-22 17:08:28.253421+00:00,x,y,2021-07-24 10:00:00+00:00,2021-07-24 12:00:00+00:00,gamma,True,20.0,1,c-2,15462448,10040.0
18023515,18023515,2021-08-09 18:09:39.562020+00:00,x,y,2021-08-20 11:00:00+00:00,2021-08-20 12:55:00+00:00,beta,True,40.0,0,b-69,18023515,11170.0
19355108,19355108,2021-08-16 03:43:34.811291+00:00,x,y,2021-08-29 04:00:00+00:00,2021-08-29 06:00:00+00:00,alpha,True,20.0,1,a-1,19355108,8381.0
19214764,19214764,2021-08-15 09:07:01.096462+00:00,x,y,2021-11-24 10:35:00+00:00,2021-11-24 12:35:00+00:00,omega,True,20.0,1,d-3,19214764,7950.0
13315545,13315545,2021-07-07 12:18:49.749588+00:00,x,y,2021-07-24 14:00:00+00:00,2021-07-24 15:55:00+00:00,beta,True,40.0,0,b-9,13315545,15280.0
17473862,17473862,2021-08-07 04:49:39.570887+00:00,x,y,2021-08-19 07:00:00+00:00,2021-08-19 09:00:00+00:00,alpha,True,20.0,1,a-5,17473862,7524.0
7895151,7895151,2021-05-27 18:38:05.974220+00:00,x,y,2021-06-06 05:00:00+00:00,2021-06-06 07:00:00+00:00,gamma,True,20.0,2,c-2,7895151,11425.0
735731,735731,2021-01-22 02:12:14.120488+00:00,x,y,2021-02-16 05:00:00+00:00,2021-02-16 07:00:00+00:00,gamma,True,0.0,0,c-2,735731,8155.0
8313164,8313164,2021-06-01 02:14:52.258350+00:00,x,y,2021-06-06 10:00:00+00:00,2021-06-06 12:00:00+00:00,alpha,True,35.0,1,a-7,8313164,10558.0
4574690,4574690,2021-04-13 19:14:42.468569+00:00,x,y,2021-04-14 14:30:00+00:00,2021-04-14 16:25:00+00:00,beta,True,20.0,0,b-9,4574690,8361.0
16839518,16839518,2021-08-02 07:06:29.204844+00:00,x,y,2021-08-11 04:00:00+00:00,2021-08-11 06:00:00+00:00,alpha,True,15.0,1,a-1,16839518,7524.0
20432617,20432617,2021-08-22 08:50:02.198540+00:00,x,y,2021-09-03 10:00:00+00:00,2021-09-03 12:00:00+00:00,alpha,True,15.0,1,a-7,20432617,7524.0
6696369,6696369,2021-05-12 18:06:43.275813+00:00,x,y,2021-05-29 17:00:00+00:00,2021-05-29 18:59:00+00:00,gamma,True,20.0,1,c-6,6696369,7390.0
11264634,11264634,2021-06-25 18:44:22.164057+00:00,x,y,2021-07-02 17:00:00+00:00,2021-07-02 18:59:00+00:00,gamma,True,20.0,1,c-6,11264634,6900.0
14409030,14409030,2021-07-14 11:21:15.145360+00:00,x,y,2021-07-17 14:00:00+00:00,2021-07-17 16:00:00+00:00,gamma,True,20.0,1,c-4,14409030,14065.0
7214116,7214116,2021-05-19 15:38:24.997410+00:00,x,y,2021-07-11 10:00:00+00:00,2021-07-11 12:00:00+00:00,alpha,True,15.0,1,a-9,7214116,7520.0
12395232,12395232,2021-07-02 17:42:09.738247+00:00,x,y,2021-08-02 07:00:00+00:00,2021-08-02 09:00:00+00:00,alpha,True,15.0,1,a-5,12395232,6810.0
5173106,5173106,2021-04-21 21:37:53.019958+00:00,x,y,2021-04-24 11:00:00+00:00,2021-04-24 13:00:00+00:00,gamma,True,20.0,2,c-4,5173106,8390.0
6909883,6909883,2021-05-16 08:41:51.924446+00:00,x,y,2021-05-18 16:00:00+00:00,2021-05-18 18:00:00+00:00,alpha,True,35.0,1,a-7,6909883,6995.0
18394840,18394840,2021-08-11 06:58:48.281899+00:00,x,y,2021-08-20 16:00:00+00:00,2021-08-20 18:00:00+00:00,alpha,True,15.0,1,a-23,18394840,11245.0
17795987,17795987,2021-08-08 17:14:53.694646+00:00,x,y,2021-08-15 17:00:00+00:00,2021-08-15 18:59:00+00:00,gamma,True,20.0,2,c-6,17795987,10280.0
58346,58346,2021-01-02 05:14:02.087890+00:00,x,y,2021-01-14 16:00:00+00:00,2021-01-14 18:10:00+00:00,alpha,True,0.0,0,a-7,58346,8739.0
10529778,10529778,2021-06-20 07:15:11.697540+00:00,x,y,2021-08-01 14:00:00+00:00,2021-08-01 16:00:00+00:00,gamma,True,20.0,1,c-4,10529778,6620.0
63724,63724,2021-01-02 08:20:37.102789+00:00,x,y,2021-01-04 05:15:00+00:00,2021-01-04 07:25:00+00:00,alpha,True,20.0,1,a-1,63724,11716.0
6455432,6455432,2021-05-09 03:20:13.489093+00:00,x,y,2021-05-13 13:30:00+00:00,2021-05-13 15:30:00+00:00,alpha,True,15.0,1,a-5,6455432,5996.0
19123103,19123103,2021-08-14 18:01:38.299050+00:00,x,y,2021-08-15 07:00:00+00:00,2021-08-15 09:00:00+00:00,alpha,True,15.0,1,a-5,19123103,7524.0
15601373,15601373,2021-07-23 15:04:01.967477+00:00,x,y,2021-07-30 16:00:00+00:00,2021-07-30 18:00:00+00:00,alpha,True,15.0,1,a-23,15601373,11245.0
7107331,7107331,2021-05-18 10:13:02.635757+00:00,x,y,2021-05-26 05:00:00+00:00,2021-05-26 07:00:00+00:00,gamma,True,20.0,1,c-2,7107331,8025.0
10897369,10897369,2021-06-23 06:17:56.146375+00:00,x,y,2021-06-27 10:00:00+00:00,2021-06-27 12:00:00+00:00,alpha,True,15.0,1,a-7,10897369,9497.0
21623854,21623854,2021-08-30 19:10:26.740681+00:00,x,y,2021-09-18 11:00:00+00:00,2021-09-18 13:00:00+00:00,gamma,True,20.0,2,c-4,21623854,8765.0
15932011,15932011,2021-07-26 02:30:36.302989+00:00,x,y,2021-07-27 07:00:00+00:00,2021-07-27 09:00:00+00:00,alpha,True,35.0,1,a-5,15932011,12645.0
8877433,8877433,2021-06-06 09:17:45.577091+00:00,x,y,2021-07-10 17:00:00+00:00,2021-07-10 18:59:00+00:00,gamma,True,20.0,1,c-6,8877433,10900.0
1549540,1549540,2021-02-11 17:22:02.742012+00:00,x,y,2021-02-15 16:00:00+00:00,2021-02-15 18:10:00+00:00,alpha,True,15.0,1,a-7,1549540,8739.0
2831692,2831692,2021-03-08 10:18:38.650737+00:00,x,y,2021-03-24 11:00:00+00:00,2021-03-24 13:00:00+00:00,gamma,True,20.0,2,c-4,2831692,9140.0
18633862,18633862,2021-08-12 09:04:42.665096+00:00,x,y,2021-08-29 16:00:00+00:00,2021-08-29 18:00:00+00:00,alpha,True,20.0,1,a-23,18633862,8381.0
3083086,3083086,2021-03-11 22:07:31.747374+00:00,x,y,2021-03-26 13:30:00+00:00,2021-03-26 15:30:00+00:00,alpha,True,15.0,1,a-5,3083086,9798.0
13153792,13153792,2021-07-06 15:07:07.163210+00:00,x,y,2021-07-19 16:00:00+00:00,2021-07-19 18:00:00+00:00,alpha,True,15.0,1,a-23,13153792,11245.0
7281849,7281849,2021-05-20 10:18:49.998390+00:00,x,y,2021-05-23 11:00:00+00:00,2021-05-23 12:55:00+00:00,beta,True,40.0,0,b-69,7281849,12523.0
9473516,9473516,2021-06-12 04:04:06.251893+00:00,x,y,2021-07-22 10:00:00+00:00,2021-07-22 12:00:00+00:00,alpha,True,15.0,1,a-7,9473516,9403.0
4450171,4450171,2021-04-09 17:47:12.199165+00:00,x,y,2021-04-16 13:30:00+00:00,2021-04-16 15:30:00+00:00,alpha,True,15.0,1,a-5,4450171,8048.0
19221535,19221535,2021-08-15 09:50:31.310925+00:00,x,y,2021-08-16 10:35:00+00:00,2021-08-16 12:35:00+00:00,omega,True,20.0,1,d-3,19221535,9000.0
17337819,17337819,2021-08-06 08:20:43.976690+00:00,x,y,2021-09-18 04:00:00+00:00,2021-09-18 06:00:00+00:00,alpha,True,20.0,1,a-1,17337819,7524.0
17782150,17782150,2021-08-08 16:03:39.325256+00:00,x,y,2021-08-21 07:00:00+00:00,2021-08-21 09:00:00+00:00,alpha,True,15.0,1,a-5,17782150,11245.0
13833997,13833997,2021-07-10 16:51:46.058393+00:00,x,y,2021-07-27 13:00:00+00:00,2021-07-27 15:00:00+00:00,alpha,True,35.0,1,a-9,13833997,10545.0
14475457,14475457,2021-07-14 19:42:36.311198+00:00,x,y,2021-07-15 17:00:00+00:00,2021-07-15 18:59:00+00:00,gamma,True,20.0,1,c-6,14475457,12050.0
16273031,16273031,2021-07-28 10:24:51.014337+00:00,x,y,2021-08-22 13:00:00+00:00,2021-08-22 15:00:00+00:00,alpha,True,15.0,1,a-9,16273031,8300.0
7604901,7604901,2021-05-23 21:31:27.764428+00:00,x,y,2021-06-10 14:00:00+00:00,2021-06-10 15:55:00+00:00,beta,True,20.0,0,b-9,7604901,7395.0
16034691,16034691,2021-07-26 16:16:24.733947+00:00,x,y,2021-08-09 04:00:00+00:00,2021-08-09 06:00:00+00:00,alpha,True,35.0,1,a-1,16034691,10545.0
13373940,13373940,2021-07-07 17:55:54.025285+00:00,x,y,2021-07-08 04:00:00+00:00,2021-07-08 06:00:00+00:00,alpha,True,15.0,1,a-1,13373940,12945.0
15280004,15280004,2021-07-21 06:20:33.720990+00:00,x,y,2021-07-22 16:00:00+00:00,2021-07-22 18:00:00+00:00,alpha,True,15.0,1,a-23,15280004,6810.0
10732318,10732318,2021-06-21 18:47:57.735746+00:00,x,y,2021-07-10 09:45:00+00:00,2021-07-10 11:45:00+00:00,gamma,True,20.0,2,c-2,10732318,8500.0
2408500,2408500,2021-03-01 14:50:05.993630+00:00,x,y,2021-03-04 17:00:00+00:00,2021-03-04 18:59:00+00:00,gamma,True,20.0,2,c-6,2408500,8890.0
5818408,5818408,2021-04-29 18:23:17.942203+00:00,x,y,2021-04-30 11:00:00+00:00,2021-04-30 13:00:00+00:00,gamma,True,20.0,1,c-4,5818408,7890.0
13523240,13523240,2021-07-08 16:31:30.510491+00:00,x,y,2021-07-23 07:00:00+00:00,2021-07-23 09:00:00+00:00,alpha,True,35.0,1,a-5,13523240,12645.0
3894257,3894257,2021-03-26 20:55:05.029268+00:00,x,y,2021-04-22 13:30:00+00:00,2021-04-22 15:30:00+00:00,alpha,True,35.0,1,a-5,3894257,10799.0
21557013,21557013,2021-08-30 09:47:43.133577+00:00,x,y,2021-09-07 05:30:00+00:00,2021-09-07 07:30:00+00:00,gamma,True,20.0,1,c-2,21557013,6620.0
15031155,15031155,2021-07-19 03:20:31.065701+00:00,x,y,2021-07-19 16:00:00+00:00,2021-07-19 18:00:00+00:00,alpha,True,15.0,1,a-23,15031155,6810.0
19080084,19080084,2021-08-14 13:38:28.542254+00:00,x,y,2021-08-22 10:00:00+00:00,2021-08-22 12:00:00+00:00,alpha,True,20.0,1,a-7,19080084,22445.0
2497442,2497442,2021-03-02 19:02:23.686343+00:00,x,y,2021-03-19 16:00:00+00:00,2021-03-19 18:10:00+00:00,alpha,True,35.0,1,a-7,2497442,8027.0
17196702,17196702,2021-08-05 08:14:35.017484+00:00,x,y,2021-08-10 10:00:00+00:00,2021-08-10 12:00:00+00:00,gamma,True,20.0,2,c-2,17196702,7870.0
10928963,10928963,2021-06-23 11:03:22.408502+00:00,x,y,2021-07-14 17:00:00+00:00,2021-07-14 18:59:00+00:00,gamma,True,20.0,1,c-6,10928963,6900.0
5205629,5205629,2021-04-22 07:07:58.431599+00:00,x,y,2021-05-31 11:00:00+00:00,2021-05-31 13:00:00+00:00,gamma,True,20.0,2,c-4,5205629,9145.0
20407999,20407999,2021-08-22 04:57:05.310536+00:00,x,y,2021-09-30 16:00:00+00:00,2021-09-30 18:00:00+00:00,alpha,True,15.0,1,a-23,20407999,6810.0
6576322,6576322,2021-05-10 18:47:21.274288+00:00,x,y,2021-06-13 05:00:00+00:00,2021-06-13 07:00:00+00:00,gamma,True,20.0,1,c-2,6576322,9655.0
16987946,16987946,2021-08-03 13:50:40.954000+00:00,x,y,2021-08-21 10:00:00+00:00,2021-08-21 12:00:00+00:00,alpha,True,15.0,1,a-7,16987946,8300.0
4326501,4326501,2021-04-06 14:47:11.312912+00:00,x,y,2021-05-07 05:00:00+00:00,2021-05-07 07:00:00+00:00,alpha,True,15.0,1,a-1,4326501,8390.0
10394385,10394385,2021-06-19 01:41:14.789077+00:00,x,y,2021-06-30 11:00:00+00:00,2021-06-30 12:55:00+00:00,beta,True,20.0,0,b-69,10394385,6710.0
20558195,20558195,2021-08-23 05:07:56.974581+00:00,x,y,2021-09-27 14:00:00+00:00,2021-09-27 15:55:00+00:00,beta,True,40.0,0,b-9,20558195,8390.0
7878847,7878847,2021-05-27 14:53:51.436294+00:00,x,y,2021-06-25 10:00:00+00:00,2021-06-25 12:00:00+00:00,alpha,True,35.0,1,a-9,7878847,7520.0
19409513,19409513,2021-08-16 10:07:05.114043+00:00,x,y,2021-08-31 11:00:00+00:00,2021-08-31 12:55:00+00:00,beta,True,20.0,0,b-69,19409513,6900.0
9322464,9322464,2021-06-10 15:39:13.097233+00:00,x,y,2021-06-29 13:00:00+00:00,2021-06-29 15:00:00+00:00,alpha,True,15.0,1,a-9,9322464,9403.0
14601281,14601281,2021-07-15 17:19:06.371041+00:00,x,y,2021-08-02 10:00:00+00:00,2021-08-02 12:00:00+00:00,gamma,True,20.0,2,c-2,14601281,13560.0
372656,372656,2021-01-11 10:54:57.088002+00:00,x,y,2021-01-11 12:25:00+00:00,2021-01-11 14:20:00+00:00,beta,False,40.0,0,b-69,372656,18166.0
4920659,4920659,2021-04-19 23:33:32.356304+00:00,x,y,2021-05-05 05:00:00+00:00,2021-05-05 07:00:00+00:00,gamma,True,20.0,1,c-2,4920659,7640.0
1189454,1189454,2021-02-02 15:53:05.963526+00:00,x,y,2021-02-08 14:00:00+00:00,2021-02-08 15:55:00+00:00,beta,True,35.0,0,b-9,1189454,10024.0
8705167,8705167,2021-06-04 12:09:58.113700+00:00,x,y,2021-06-30 13:00:00+00:00,2021-06-30 15:00:00+00:00,alpha,True,15.0,1,a-9,8705167,9403.0
21072606,21072606,2021-08-26 12:58:47.262219+00:00,x,y,2021-09-01 17:00:00+00:00,2021-09-01 18:59:00+00:00,gamma,True,20.0,2,c-6,21072606,7870.0
5676437,5676437,2021-04-27 14:52:39.082803+00:00,x,y,2021-05-13 16:00:00+00:00,2021-05-13 18:00:00+00:00,alpha,True,35.0,1,a-7,5676437,8290.0
6336041,6336041,2021-05-07 07:04:42.714005+00:00,x,y,2021-05-20 13:30:00+00:00,2021-05-20 15:30:00+00:00,alpha,True,15.0,1,a-5,6336041,6495.0
829258,829258,2021-01-24 15:38:32.943764+00:00,x,y,2021-01-25 14:00:00+00:00,2021-01-25 15:55:00+00:00,beta,True,20.0,0,b-9,829258,8707.0
11691064,11691064,2021-06-28 17:47:14.822684+00:00,x,y,2021-07-04 10:00:00+00:00,2021-07-04 12:00:00+00:00,alpha,True,35.0,1,a-7,11691064,15377.0
14901676,14901676,2021-07-18 00:33:14.990949+00:00,x,y,2021-07-18 17:00:00+00:00,2021-07-18 18:55:00+00:00,beta,True,20.0,0,b-319,14901676,7240.0
4839069,4839069,2021-04-19 13:21:22.179899+00:00,x,y,2021-08-05 11:00:00+00:00,2021-08-05 12:55:00+00:00,beta,True,20.0,0,b-69,4839069,7382.0
17661306,17661306,2021-08-08 03:53:43.639098+00:00,x,y,2021-08-21 14:00:00+00:00,2021-08-21 16:00:00+00:00,gamma,True,20.0,1,c-4,17661306,9280.0
20378541,20378541,2021-08-21 20:02:23.666363+00:00,x,y,2021-09-29 08:00:00+00:00,2021-09-29 09:55:00+00:00,beta,True,40.0,0,b-67,20378541,8390.0
20933633,20933633,2021-08-25 13:52:54.262603+00:00,x,y,2021-08-25 17:00:00+00:00,2021-08-25 18:59:00+00:00,gamma,True,20.0,1,c-6,20933633,19105.0
7539327,7539327,2021-05-23 07:09:46.334057+00:00,x,y,2021-06-02 11:00:00+00:00,2021-06-02 12:55:00+00:00,beta,True,20.0,0,b-69,7539327,7395.0
10759793,10759793,2021-06-22 03:32:47.349823+00:00,x,y,2021-06-29 13:00:00+00:00,2021-06-29 15:00:00+00:00,alpha,True,15.0,1,a-9,10759793,6850.0
9221037,9221037,2021-06-09 15:49:31.287188+00:00,x,y,2021-06-26 17:00:00+00:00,2021-06-26 18:59:00+00:00,gamma,True,20.0,2,c-6,9221037,11900.0
21316980,21316980,2021-08-28 09:12:06.401332+00:00,x,y,2021-09-13 10:35:00+00:00,2021-09-13 12:35:00+00:00,omega,True,20.0,1,d-3,21316980,6870.0
2867925,2867925,2021-03-08 21:21:51.160279+00:00,x,y,2021-03-16 15:30:00+00:00,2021-03-16 17:30:00+00:00,alpha,True,35.0,1,a-7,2867925,8027.0
4338526,4338526,2021-04-06 20:09:38.666281+00:00,x,y,2021-04-19 17:00:00+00:00,2021-04-19 18:59:00+00:00,gamma,True,20.0,2,c-6,4338526,9395.0
21286080,21286080,2021-08-28 04:05:36.815990+00:00,x,y,2021-08-28 14:00:00+00:00,2021-08-28 16:00:00+00:00,gamma,True,20.0,1,c-4,21286080,12560.0
6530589,6530589,2021-05-10 05:18:17.210068+00:00,x,y,2021-05-15 05:00:00+00:00,2021-05-15 07:00:00+00:00,gamma,True,20.0,1,c-2,6530589,7390.0
4191878,4191878,2021-04-02 18:58:59.944887+00:00,x,y,2021-04-10 11:00:00+00:00,2021-04-10 13:00:00+00:00,gamma,True,20.0,2,c-4,4191878,10800.0
19456559,19456559,2021-08-16 14:58:46.329805+00:00,x,y,2021-08-23 17:00:00+00:00,2021-08-23 18:59:00+00:00,gamma,True,20.0,1,c-6,19456559,13130.0
14890160,14890160,2021-07-17 20:22:31.973729+00:00,x,y,2021-08-03 17:00:00+00:00,2021-08-03 18:59:00+00:00,gamma,True,20.0,2,c-6,14890160,13560.0
18777357,18777357,2021-08-12 23:30:54.008485+00:00,x,y,2021-08-30 14:00:00+00:00,2021-08-30 15:55:00+00:00,beta,True,20.0,0,b-9,18777357,6570.0
15512843,15512843,2021-07-23 04:21:15.969544+00:00,x,y,2021-08-02 04:00:00+00:00,2021-08-02 06:00:00+00:00,alpha,True,35.0,1,a-1,15512843,14645.0
20349024,20349024,2021-08-21 16:26:23.680998+00:00,x,y,2021-09-17 16:00:00+00:00,2021-09-17 18:00:00+00:00,alpha,True,15.0,1,a-23,20349024,6810.0
17529653,17529653,2021-08-07 10:51:20.191934+00:00,x,y,2021-08-12 17:00:00+00:00,2021-08-12 18:59:00+00:00,gamma,True,20.0,1,c-6,17529653,6870.0
454371,454371,2021-01-13 18:17:38.828842+00:00,x,y,2021-01-24 05:00:00+00:00,2021-01-24 06:55:00+00:00,beta,False,20.0,0,b-1,454371,8707.0
4170422,4170422,2021-04-02 07:47:07.607860+00:00,x,y,2021-04-25 17:00:00+00:00,2021-04-25 18:59:00+00:00,gamma,True,20.0,2,c-6,4170422,10800.0
6154309,6154309,2021-05-04 13:51:57.169653+00:00,x,y,2021-05-09 05:00:00+00:00,2021-05-09 06:55:00+00:00,beta,True,20.0,0,b-1,6154309,7424.0
8271133,8271133,2021-05-31 16:13:23.755590+00:00,x,y,2021-07-01 10:00:00+00:00,2021-07-01 12:00:00+00:00,alpha,True,35.0,1,a-7,8271133,9707.0
4342317,4342317,2021-04-07 01:40:25.642078+00:00,x,y,2021-04-09 11:00:00+00:00,2021-04-09 13:00:00+00:00,gamma,True,20.0,1,c-4,4342317,8395.0
19163872,19163872,2021-08-14 23:44:02.718334+00:00,x,y,2021-08-20 17:00:00+00:00,2021-08-20 18:59:00+00:00,gamma,True,20.0,1,c-6,19163872,13130.0
13632777,13632777,2021-07-09 10:57:42.628575+00:00,x,y,2021-08-12 17:00:00+00:00,2021-08-12 18:59:00+00:00,gamma,True,20.0,2,c-6,13632777,13560.0
21082995,21082995,2021-08-26 14:36:59.963407+00:00,x,y,2021-09-01 08:00:00+00:00,2021-09-01 09:55:00+00:00,beta,True,20.0,0,b-67,21082995,7250.0
20314571,20314571,2021-08-21 11:52:22.858509+00:00,x,y,2021-12-12 10:00:00+00:00,2021-12-12 12:00:00+00:00,gamma,True,20.0,2,c-2,20314571,10530.0
20383881,20383881,2021-08-21 20:59:40.022213+00:00,x,y,2021-08-31 05:00:00+00:00,2021-08-31 06:55:00+00:00,beta,True,20.0,0,b-1,20383881,6410.0
10125667,10125667,2021-06-16 16:43:17.756720+00:00,x,y,2021-06-17 14:00:00+00:00,2021-06-17 16:00:00+00:00,gamma,True,20.0,1,c-4,10125667,6620.0
16966695,16966695,2021-08-03 10:36:59.388350+00:00,x,y,2021-08-11 14:00:00+00:00,2021-08-11 16:00:00+00:00,gamma,True,20.0,2,c-4,16966695,8765.0
4322264,4322264,2021-04-06 13:00:51.684023+00:00,x,y,2021-04-10 13:30:00+00:00,2021-04-10 15:30:00+00:00,alpha,True,35.0,1,a-5,4322264,9077.0
10526872,10526872,2021-06-20 06:50:36.190401+00:00,x,y,2021-06-25 14:00:00+00:00,2021-06-25 16:00:00+00:00,gamma,True,20.0,2,c-4,10526872,7900.0
5118877,5118877,2021-04-21 10:32:50.199774+00:00,x,y,2021-04-28 05:00:00+00:00,2021-04-28 06:55:00+00:00,beta,True,20.0,0,b-1,5118877,7413.0
11097267,11097267,2021-06-24 16:08:45.085019+00:00,x,y,2021-06-28 14:00:00+00:00,2021-06-28 16:00:00+00:00,gamma,True,20.0,2,c-4,11097267,11900.0
5338382,5338382,2021-04-23 11:58:26.218791+00:00,x,y,2021-05-26 05:00:00+00:00,2021-05-26 07:00:00+00:00,gamma,True,20.0,2,c-2,5338382,8390.0
14254986,14254986,2021-07-13 11:50:11.707795+00:00,x,y,2021-08-04 07:00:00+00:00,2021-08-04 09:00:00+00:00,alpha,True,35.0,1,a-5,14254986,14645.0
4079523,4079523,2021-03-31 04:28:00.061448+00:00,x,y,2021-04-02 13:30:00+00:00,2021-04-02 15:30:00+00:00,alpha,True,15.0,1,a-5,4079523,9798.0
2385015,2385015,2021-03-01 09:29:17.271773+00:00,x,y,2021-03-17 11:00:00+00:00,2021-03-17 13:00:00+00:00,gamma,True,20.0,1,c-4,2385015,7390.0
13889105,13889105,2021-07-11 04:09:08.706935+00:00,x,y,2021-07-20 09:45:00+00:00,2021-07-20 11:45:00+00:00,gamma,True,20.0,2,c-2,13889105,8765.0
8010012,8010012,2021-05-29 08:48:05.311249+00:00,x,y,2021-06-15 14:00:00+00:00,2021-06-15 15:55:00+00:00,beta,True,20.0,0,b-9,8010012,7479.0
12105957,12105957,2021-07-01 06:27:04.693814+00:00,x,y,2021-07-27 14:00:00+00:00,2021-07-27 15:55:00+00:00,beta,True,40.0,0,b-9,12105957,8065.0
13389684,13389684,2021-07-07 19:35:13.160405+00:00,x,y,2021-08-03 11:00:00+00:00,2021-08-03 12:55:00+00:00,beta,True,40.0,0,b-69,13389684,8170.0
15038608,15038608,2021-07-19 05:15:32.390596+00:00,x,y,2021-08-08 13:00:00+00:00,2021-08-08 15:00:00+00:00,alpha,True,35.0,1,a-9,15038608,12645.0
9499624,9499624,2021-06-12 07:39:01.645161+00:00,x,y,2021-08-28 11:00:00+00:00,2021-08-28 12:55:00+00:00,beta,True,20.0,0,b-69,9499624,6522.0
15830452,15830452,2021-07-25 09:37:32.367975+00:00,x,y,2021-07-31 17:00:00+00:00,2021-07-31 18:59:00+00:00,gamma,True,20.0,1,c-6,15830452,13130.0
18867030,18867030,2021-08-13 11:19:00.209532+00:00,x,y,2021-08-15 16:00:00+00:00,2021-08-15 18:00:00+00:00,alpha,True,20.0,1,a-23,18867030,12645.0
4607537,4607537,2021-04-15 03:24:13.775484+00:00,x,y,2021-05-12 05:00:00+00:00,2021-05-12 07:00:00+00:00,gamma,True,20.0,1,c-2,4607537,8650.0
9615315,9615315,2021-06-12 21:40:04.925858+00:00,x,y,2021-06-21 10:00:00+00:00,2021-06-21 12:00:00+00:00,alpha,True,35.0,1,a-7,9615315,7124.0
3179916,3179916,2021-03-13 11:00:25.922194+00:00,x,y,2021-04-19 17:00:00+00:00,2021-04-19 18:59:00+00:00,gamma,True,20.0,2,c-6,3179916,11300.0
19587358,19587358,2021-08-17 09:10:52.800514+00:00,x,y,2021-08-28 07:00:00+00:00,2021-08-28 09:00:00+00:00,alpha,True,20.0,1,a-5,19587358,8381.0
3562548,3562548,2021-03-19 22:16:42.463516+00:00,x,y,2021-03-26 15:30:00+00:00,2021-03-26 17:30:00+00:00,alpha,True,15.0,1,a-7,3562548,9798.0
2761456,2761456,2021-03-07 07:14:21.838467+00:00,x,y,2021-04-25 16:00:00+00:00,2021-04-25 17:55:00+00:00,beta,True,20.0,0,b-19,2761456,11368.0
1440640,1440640,2021-02-09 02:26:06.972916+00:00,x,y,2021-02-11 05:00:00+00:00,2021-02-11 07:00:00+00:00,gamma,True,32.0,1,c-2,1440640,9150.0
13492606,13492606,2021-07-08 12:57:36.875141+00:00,x,y,2021-08-03 13:00:00+00:00,2021-08-03 15:00:00+00:00,alpha,True,15.0,1,a-9,13492606,9045.0
6759939,6759939,2021-05-14 06:38:50.918013+00:00,x,y,2021-05-24 13:00:00+00:00,2021-05-24 15:00:00+00:00,alpha,True,35.0,1,a-5,6759939,6995.0
6392059,6392059,2021-05-08 03:56:23.008376+00:00,x,y,2021-05-16 17:00:00+00:00,2021-05-16 18:59:00+00:00,gamma,True,20.0,1,c-6,6392059,7640.0
290520,290520,2021-01-08 19:23:46.623867+00:00,x,y,2021-01-11 05:15:00+00:00,2021-01-11 07:25:00+00:00,alpha,True,20.0,1,a-1,290520,10227.0
3095973,3095973,2021-03-12 06:18:54.714103+00:00,x,y,2021-03-20 11:00:00+00:00,2021-03-20 13:00:00+00:00,gamma,True,20.0,1,c-4,3095973,9800.0
20782345,20782345,2021-08-24 13:22:57.658388+00:00,x,y,2021-08-25 10:00:00+00:00,2021-08-25 12:00:00+00:00,alpha,True,15.0,1,a-7,20782345,18945.0
5123571,5123571,2021-04-21 11:30:55.991748+00:00,x,y,2021-04-22 14:00:00+00:00,2021-04-22 15:55:00+00:00,beta,True,20.0,0,b-9,5123571,7413.0
5131591,5131591,2021-04-21 13:17:27.959136+00:00,x,y,2021-05-14 11:00:00+00:00,2021-05-14 13:00:00+00:00,gamma,True,20.0,1,c-4,5131591,8145.0
4307380,4307380,2021-04-06 06:21:28.691486+00:00,x,y,2021-04-11 05:00:00+00:00,2021-04-11 07:00:00+00:00,gamma,True,20.0,1,c-2,4307380,8395.0
17397619,17397619,2021-08-06 15:16:47.551483+00:00,x,y,2021-08-13 07:15:00+00:00,2021-08-13 09:15:00+00:00,alpha,True,20.0,1,a-5,17397619,6810.0
12145754,12145754,2021-07-01 10:21:38.349918+00:00,x,y,2021-07-09 16:00:00+00:00,2021-07-09 18:00:00+00:00,alpha,True,15.0,1,a-23,12145754,9045.0
12993959,12993959,2021-07-05 18:18:11.064713+00:00,x,y,2021-08-07 17:00:00+00:00,2021-08-07 18:59:00+00:00,gamma,True,20.0,2,c-6,12993959,11285.0
9421767,9421767,2021-06-11 15:27:46.527608+00:00,x,y,2021-06-12 11:00:00+00:00,2021-06-12 12:55:00+00:00,beta,True,40.0,0,b-69,9421767,11900.0
